,Topic,Topic_Perc_Contrib,Keywords,Text
115,height,0.2951,"run, command, want, language, click, api, plugin, generate, page, open","['# Working set ``` doc/  example.html  example.md  index.html  introduction.html  introduction.md  screenshot.png  web.html  web.md ``` doc/web.md: ``` # Web Interface The Contributor project provides a web interface to automate making changes with the help of the Language Learning Model (LLM). It\'s designed for use with ChatGPT Pro and doesn\'t require an API key. ## Starting the Web Interface Run the application with `npm start` to start a local server on port 3000. Open your web browser and navigate to ` to access the web interface. ## Workflow The typical workflow begins with editing the `prompt.yaml` file in your code editor of choice (we recommend Visual Studio Code with the Junior plugin for an optimal experience). Once you\'re satisfied with your task setup, you proceed to the web interface for execution and monitoring. ## Usage The web interface has a few interactive components: ![Web Interface](./screenshot.png) - **Generate & Copy Prompt button (Blue)**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. The copied prompt should be pasted to ChatGPT 4 or similar for execution. - **Paste & Execute Change button (Orange)**: Paste the response from the AI model (a shell script) into the input field and click this button to execute the changes. - **Roll Back to Last Commit button (Red)**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. Please note, the rollback operation preserves the `prompt.yaml` file, but drops every change since the last commit, including new files created in the meantime, even if they were not created by Junior. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. For a more detailed guide on using the web interface, refer to our video tutorial [here]( Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! Incorporate the followings: - The web interface has a frontend and a backend, two different servers. - Backend runs on port 10101 frontend on 5173, browser is started automatically on  You need to run &#34;npm run build:doc&#34; at the end of the script to regenerate web.html! # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
116,height,0.2813,"run, command, want, language, click, api, plugin, generate, page, open","['what language is this: ``` # Minimum Salary interface Employee {   minimumSalary = $100,000   name = \'\';   salary;   constraint MinimumSalary {     emit({ constraint: $constraintName, employee: employee, raise: constraintDifference })   } } joe = employee({ name: ""joe"", salary: 110,000 }) minimumSalary = $120,000; run(MinimumSalary) |> list(events) |> log:format=json |> wrapWith(code block) ```']"
117,height,0.2583,"run, command, want, language, click, api, plugin, generate, page, open","[""xy_HOLISTIC_OPENSIM.csvSpreadsheetI'm hoping to do some EDA of the above data""]"
118,height,0.2573,"run, command, want, language, click, api, plugin, generate, page, open","['i have a diet tracker app that i can enter my dailymeals into. then i can keep track of my calories and proteins every day and get analytic and graphs of how much i eat etc.  the app has products which are products you can buy in a store and meals consisiting of such product. each daily is of course stored whenever i enter stuff into it. but i also provide ways to change existing products. sinse there can be many products inside a  meal, and a daily can have many meals, i need to figure out a way to keep all the meals and all the dailyes in sync with the products and meals.... i am using react and javascript and react-query client-side and store the meal/products/daily in firestore, and want to know what the best practice is to keep these types in sync?']"
119,height,0.2554,"run, command, want, language, click, api, plugin, generate, page, open","['You are AI Junior, you code like Donald Knuth. # Working set ./docs/index.html: ```         Document                                                  ``` ./docs/_sidebar.md: ``` * [Junior Docs](./README.md) * [Usage](./usage.md) * [Web](./web.md) * [Prompt Descriptor](./descriptor.md) * [Roadmap](./roadmap.md) * [Open Jobs](./open_jobs.md) ``` ./docs/web.md: ``` # Web Interface Junior\'s web interface was designed for use with ChatGPT Pro and doesn\'t require an API key. ## Architecture The web interface is composed of two different servers: a frontend and a backend. The frontend server runs on port 5864, and the backend server runs on port 10101. ## Starting the Web Interface Run the application with `npx junior-web` from your project or with `npm start` from Junior itself. A web browser window will automatically open at ` which is where you can access the web interface. ## Workflow The typical workflow begins with editing the `prompt.yaml` file in your code editor of choice (we recommend Visual Studio Code with the Junior plugin for an optimal experience). Once you\'re satisfied with your task setup, you proceed to the web interface for execution and monitoring. ## Usage The web interface has a few interactive components: ![Web Interface](./screenshot.png) - **Generate & Copy Prompt button (Blue)**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. The copied prompt should be pasted to ChatGPT 4 or similar for execution. - **Paste & Execute Change button (Orange)**: Paste the response from the AI model (a shell script) into the input field and click this button to execute the changes. - **Roll Back to Last Commit button (Red)**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. Please note, the rollback operation preserves the `prompt.yaml` file, but drops every change since the last commit, including new files created in the meantime, even if they were not created by Junior. - **Commit Changes button (Green)**: After you\'re satisfied with your changes, click this button to commit your modifications to git. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. For a more detailed guide on using the web interface, refer to our video tutorial [here]( Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! Link docs/config/env_or_cli.md with label ""Configuration"" from the sidebar. Also add  to the section about process starting in web.md a short note about the config and its docs, with a link Do NOT create backup files. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files. OS: OSX Installed tools: npm, jq Before your solution, write a short, very concise readme about the working set, your task, and most importantly its challanges, if any. EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 9 words] echo ""Plan:"" echo ""1. [...]"" cat > x.js << \'EOF\' [...] \'EOF\' echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END Before starting, check if you need more files or info to solve the task. If the task is not clear: EXAMPLE START I need more information to solve the task. [Description of the missing info] EXAMPLE END Do not edit files not provided in the working set! If you need more files: EXAMPLE START `filepath1` is needed to solve the task but is not in the working set. EXAMPLE END ']"
120,hidden,0.2562,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['Seeing my package.json suggest updates which would work: {   ""name"": ""jobsforit-de"",   ""version"": ""0.1.0"",   ""private"": true,   ""dependencies"": {     ""@contentful/rich-text-react-renderer"": ""^13.4.0"",     ""@data-ui/histogram"": ""^0.0.84"",     ""@fortawesome/fontawesome-svg-core"": ""^1.2.25"",     ""@fortawesome/free-solid-svg-icons"": ""^5.11.2"",     ""@fortawesome/react-fontawesome"": ""^0.1.6"",     ""@fullpage/react-fullpage"": ""^0.1.16"",     ""@material-ui/core"": ""^4.5.0"",     ""@material-ui/icons"": ""^4.4.3"",     ""chart.js"": ""^2.9.4"",     ""contentful"": ""^7.10.0"",     ""contentful-management"": ""^6.1.1"",     ""cypress"": ""4.5.0"",     ""cypress-cucumber-preprocessor"": ""^2.3.1"",     ""enzyme"": ""^3.11.0"",     ""enzyme-adapter-react-16"": ""^1.15.2"",     ""express"": ""^4.17.1"",     ""history"": ""^4.10.1"",     ""i18next"": ""^19.4.3"",     ""i18next-browser-languagedetector"": ""^4.1.1"",     ""i18next- ""^1.0.4"",     ""leaflet"": ""^1.7.1"",     ""lodash"": ""^4.17.15"",     ""material-ui-image"": ""^3.2.2"",     ""mdbreact"": ""./mdbreact-4.23.0.tgz"",     ""minimist"": ""^1.2.5"",     ""mobx"": ""^5.14.0"",     ""mobx-react"": ""^6.1.3"",     ""moment"": ""^2.29.1"",     ""node-sass"": ""^4.14.1"",     ""photoswipe"": ""^4.1.3"",     ""react"": ""^16.10.2"",     ""react-confetti"": ""^5.0.1"",     ""react-device-detect"": ""^1.9.10"",     ""react-dom"": ""^16.10.2"",     ""react-facebook"": ""^8.1.4"",     ""react-full-page"": ""^0.1.7"",     ""react-gtm-module"": ""^2.0.8"",     ""react-helmet"": ""^6.1.0"",     ""react-hooks-giphy"": ""^1.2.3"",     ""react-hotjar"": ""^2.2.0"",     ""react-i18next"": ""^11.3.5"",     ""react-images-uploading"": ""^3.1.2"",     ""react-infinite-scroll-component"": ""^5.0.5"",     ""react-leaflet"": ""^3.2.0"",     ""react-mailchimp-subscribe"": ""^2.1.3"",     ""react-markdown"": ""^4.2.2"",     ""react-number-format"": ""^4.3.0"",     ""react-rebound"": ""^0.8.3"",     ""react-router-dom"": ""^5.1.2"",     ""react-router-sitemap"": ""^1.2.0"",     ""react-scripts"": ""^3.4.4"",     ""react-scroll"": ""^1.7.14"",     ""react-swipeable"": ""^5.5.0"",     ""react-swipeable-views"": ""0.13.9"",     ""react-test-renderer"": ""^16.13.1"",     ""react-window-size"": ""^1.2.2"",     ""serialize-javascript"": ""^3.0.0"",     ""serve"": ""^11.3.2"",     ""swiper"": ""^6.3.5"",     ""xml-formatter"": ""^2.6.1""   },   ""scripts"": {     ""dev"": ""react-app-rewired start"",     ""build"": ""(node src/sitemap.js) && react-app-rewired build && (cd server && yarn install)"",     ""start-client"": ""react-app-rewired start"",     ""start"": ""cd server && yarn start"",     ""test"": ""react-app-rewired test --env=jsdom"",     ""eject"": ""react-scripts eject""   },   ""cypress-cucumber-preprocessor"": {     ""nonGlobalStepDefinitions"": true   },   ""jest"": {     ""snapshotSerializers"": [       ""enzyme-to-json/serializer""     ],     ""collectCoverageFrom"": [       ""src/**/*.js"",       ""!src/index.js""     ],     ""coverageReporters"": [       ""text""     ]   },   ""eslintConfig"": {     ""extends"": ""react-app""   },   ""browserslist"": [     "">0.2%"",     ""not dead"",     ""not ie =1.22.0"",     ""npm"": "">=6.3.14""   } } ']"
121,hidden,0.2331,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set ``` ./  .git/...  .github/...  .gitignore  .vscode/...  README.md  change.sh  doc/...  integrations/...  node_modules/...  package-lock.json  package.json  prompt/...  prompt.md  prompt.yaml  src/... ``` ``` src/  attention/...  backend/...  config.js  doc/...  execute/...  frontend/...  git/...  init.js  interactiveSession/...  llm/...  main.js  prompt/...  web.js ``` # Task Improve the documentation! We are on a github pr branch. Some files in the src/frontend/ directory were unintentionally modified and the committed to this branch somewhere in the past. I need a shell script that reverts the changes of src/frontend/ to where it was at the branch creation. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
122,hidden,0.2211,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set ``` ./  .DS_Store  .git/...  .github/...  .gitignore  README.md  babel.config.js  change.sh  doc/...  integrations/...  node_modules/...  package-lock.json  package.json  postcss.config.js  prompt/...  prompt.md  prompt.yaml  secret.sh  src/...  tailwind.config.js ``` ``` doc/  .nojekyll  api/...  example.html  example.md  examples/...  getting-started/...  index.html  introduction.html  introduction.md ``` # Task Fix the following issue! Remove .nojekyll files # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files without substitution. Assume OSX. npm and jq are installed. Do NOT write any text outside the script (the plan goes into it)! EXAMPLE START ```sh #!/bin/sh # Goal: [Task description, max 7 words] # Plan: # 1. [...] [Commands solving the task] ``` EXAMPLE END ']"
123,hidden,0.2209,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set ``` docs/assets/  favicon.ico  logo.png  logo.svg  video_cover.jpg ``` docs/assets/logo.svg: ```                       ``` # Task Improve the documentation! Favicon h ttere feh r. Legyen  tl tsz ! svg -&gt; png -&gt; ico, convert van. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
124,hidden,0.2194,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set src/init.js: ``` #!/usr/bin/env node import { execSync } from \'child_process\'; import { appendFileSync, writeFileSync, existsSync } from \'fs\'; import { join } from \'path\'; function juniorInit() {   execSync(\'git init\', { stdio: \'inherit\' });      const gitignorePath = join(process.cwd(), \'.gitignore\');   const ignoreContent = [\'prompt.yaml\', \'prompt.md\', \'change.sh\'].join(\' n\');   if (existsSync(gitignorePath)) {     appendFileSync(gitignorePath, ` n${ignoreContent}`);   } else {     writeFileSync(gitignorePath, ignoreContent);   }   execSync(\'git add .gitignore\', { stdio: \'inherit\' });   execSync(\'git commit -m ""Junior init""\', { stdio: \'inherit\' });   const yamlContent = `task: prompt/task/feature/implement.md attention:   - ./ requirements: Create a Hello World in Node.js`;   writeFileSync(\'prompt.yaml\', yamlContent);   console.log(\' x1b[32mRepo initialized for Junior development x1b[0m\'); } juniorInit(); ``` # Task Fix the following issue! Factor out .gitignore creation to a new file in src/git/,Also gitignore node_modules/ if it is not already gitignored. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
125,hidden,0.2112,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set src/frontend/vite.config.js: ``` import { defineConfig } from \'vite\' import solidPlugin from \'vite-plugin-solid\' export default defineConfig({   plugins: [solidPlugin()],   css: {     postcss: \'./src/frontend/postcss.config.cjs\'   },   build: {     target: \'esnext\',   }, }) ``` # Task Fix the following issue! The postcss config path should be relative to the vite config file, not the working dir. Use dirname, they are in the same dir # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
126,hidden,0.2096,"task, script, change, goal, example, format, full, description, encode, heredoc_e","[""# Working set src/frontend/components/TasksList.jsx: ``` import { onMount } from 'solid-js'; import { fetchTasks } from '../fetchTasks'; import { handleTaskChange } from '../service/handleTaskChange'; import { selectedTask, setSelectedTask } from '../stores/selectedTask'; const TasksList = () => {   const tasks = fetchTasks();   onMount(async () => {     const task = tasks[0]; // Set default task to the first in the list     setSelectedTask(task);   });   return (     // Align the tasklist to the left within a single column layout and add background color            Task:        handleTaskChange(e)}>         {tasks().map(task => {task})}               ); }; export default TasksList; ``` src/frontend/fetchTasks.js: ``` import { createSignal } from 'solid-js'; import { getBaseUrl } from './getBaseUrl'; export const fetchTasks = () => {     const [tasks, setTasks] = createSignal([]);     const baseUrl = getBaseUrl();     const response = fetch(`${baseUrl}/tasks`);     response.then(r => r.json()).then(data => setTasks(data.tasks));     return tasks; }; ``` src/frontend/stores/promptDescriptor.js: ``` import { createSignal } from 'solid-js'; export const [promptDescriptor, setPromptDescriptor] = createSignal(''); ``` src/frontend/stores/selectedTask.js: ``` import { createSignal } from 'solid-js'; export const [selectedTask, setSelectedTask] = createSignal(''); ``` src/frontend/service/parseYamlAndGetTask.js: ``` import YAML from 'yaml'; export const parseYamlAndGetTask = (yamlString) => {   const doc = YAML.parse(yamlString);   // Remove 'prompt/task/' prefix   const task = doc.task.replace('prompt/task/', '');   return task; }; ``` # Task Implement the following feature! - Create a plan! - Create new files when needed! - Every js file should only export a single function! - Use ES6 imports! Requirements: Instead of selecting the first task, listen to the promptDescriptor and if not empty, get the task from it! # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files without substitution. Assume OSX. npm and jq are installed. Do NOT write any text outside the script (the plan goes into it)! EXAMPLE START ```sh #!/bin/sh # Goal: [Task description, max 7 words] # Plan: # 1. [...] [Commands solving the task] ``` EXAMPLE END ""]"
127,hidden,0.2085,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set docs/docsifyConfig.js: ``` window.$docsify = {   name: \'Junior\',   repo: \'   loadSidebar: true } ``` # Task Improve the documentation! Add the following configs: - autoHeader: true - logo: &#34;assets/logo.svg&#34; - nameLink: Use the repo url # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
128,hidden,0.2074,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set .github/ISSUE_TEMPLATE/freely-interpreted-issue.md: ``` --- name: Freely interpreted issue about: What it says title: \'\' labels: \'\' assignees: \'\' --- ## Project Description Hey, Contributor! Interpret issues freely. Need help or have ideas? Comment right here. Remember, this is the only forum where Kriszti n answers questions - your golden ticket to help! Keep it friendly, that\'s our vibe. Happy contributing! ``` # Task Improve the documentation! Add a note to the issue template that we eat our own dog food: use Junior to work on Junior and commit prompt.yaml, prompt.md and change.sh # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
129,hidden,0.2027,"task, script, change, goal, example, format, full, description, encode, heredoc_e","['# Working set ``` ./  .git/...  .gitignore  README.md  babel.config.js  change.sh  doc/...  node_modules/...  package-lock.json  package.json  prompt/...  prompt.md  prompt.yaml  secret.sh  src/... ``` # Task Implement the following feature! - Create a plan! - Create new files when needed! - Every js file should only export a single function! - Use ES6 imports! Requirements: I need a vscode extension that reacts to a hotkey. Scaffold it in src/integrations/vscode # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files without substitution. Assume OSX. npm and jq are installed. Do NOT write any text outside the script (the plan goes into it)! EXAMPLE START ```sh #!/bin/sh # Goal: [Task description, max 7 words] # Plan: # 1. [...] [Commands solving the task] ``` EXAMPLE END ']"
130,important,0.2399,"write, start, code, example, plan, work, need, end, execute, main","['You are an agent in a gridworld. The environment is a gridworld with a 2D view from above.  It contains a single agent and a number of objects. The possible colors are: red, green, blue, purple, yellow, grey The possible objects are: unseen, empty, wall, floor, door, key, ball, box, goal, lava, agent The possible actions are: left, right, forward, pickup, drop, toggle, done          The environment state is represented by a grid of size {2 * env.width}x{env.height}. Eacg grid cell is described by a 2-character string, the first one for the object and the second one for the color. An empty grid cell is represented by the string ""  "". # Map of object types to short string OBJECT_TO_STR = { ""wall"": ""W"", ""floor"": ""F"", ""door"": ""D"", ""locked_door"": ""L"", ""key"": ""K"", ""ball"": ""A"", ""box"": ""B"", ""goal"": ""G"", ""lava"": ""V"", } # Map of colors to short string COLOR_TO_STR = { ""red"": ""R"", ""green"": ""G"", ""blue"": ""B"", ""purple"": ""P"", ""yellow"": ""Y"", ""grey"": ""G"", } # Map agent\'s direction to short string AGENT_DIR_TO_STR = {0: "">"", 1: ""V"", 2: "">      WG WG        WG WG    AG  WG WGWGWGWGWGWG The mission is:  put the blue key near the grey ball                  The rules of the environment are: 1. You can pick up an object if you are standing on it. 2. You can drop an object if you are holding it. 3. You can toggle an object if it is in front of you. 4. You can move forward, turn left, or turn right. 5. You can only pick up an object if you are not holding anything. 6. When you drop an object, it will be placed on the grid cell you are standing on. 7. You cannot walk through walls. If you try, you will stay in the same place. 8. You cannot walk through locked doors. If you try, you will stay in the same place. 9. You can unlock a locked door with the correct key. 10. You cannot walk over objects. If you try, you will stay in the same place. Say yes if you understand. ']"
131,important,0.188,"write, start, code, example, plan, work, need, end, execute, main","['I got this command line script, can you write a pysimplegui script for it? I suggest making the LANGUAGES into dropdown, I hope you can figure out from the double while loop how it should work ... thanks. Also if you can adopt the styles a bit to make it look nice, default fonts tend to be quite small. from googletrans import Translator, LANGUAGES def main():     while True:         target = input(""Choose a language to translate to (type \'q\' to exit): "")         if target == ""q"":             break         if target not in LANGUAGES:             print(f\'Invalid target language, valid are: {"", "".join(LANGUAGES)}\')             continue         while True:             text = input(                 f""Enter text to translate to {LANGUAGES[target]} (type \'q\' to change language): ""             )             if text == ""q"":                 break             translated = translate_text(text, target=target)             print(translated) def translate_text(text, target=""en""):     translator = Translator()     translation = translator.translate(text, dest=target)     return translation.text if __name__ == ""__main__"":     main()']"
132,important,0.1794,"write, start, code, example, plan, work, need, end, execute, main","['# Working set src/execute/executeAndForwardOutput.js: ``` import { writeFile } from \'fs/promises\'; import { spawn } from \'child_process\'; import { makeExecutable } from \'./makeExecutable.js\'; async function executeAndForwardOutput(code, next) {   try {     if (code == null || !code.startsWith(\'#!\')) {       throw new Error(\'Code does not start with a shebang\');     }     await writeFile(\'./change.sh\', code);     await makeExecutable(\'./change.sh\');          const child = spawn(\'./change.sh\', [], { shell: true });     let commandOutput = \'\';     child.stdout.on(\'data\', (data) => {       console.log(`${data}`);       commandOutput += data;     });     child.stderr.on(\'data\', (data) => {       console.error(`${data}`);       commandOutput += data;     });     child.on(\'close\', (code) => {       if (typeof next === \'function\') {         next(code, commandOutput);       }     });   } catch (err) {     console.log(err);   } } export { executeAndForwardOutput }; ``` src/backend/handlers/executeHandler.js: ``` import { executeAndForwardOutput } from \'../../execute/executeAndForwardOutput.js\'; import { extractCode } from \'../../execute/extractCode.js\'; async function executeHandler(req, res) {   let code = req.body.change;   // Check if code starts with shebang   if (!code.startsWith(""#!"")) {     code = extractCode(code);   }      await executeAndForwardOutput(code, (code, output) => {     res.json(output);   }); } export { executeHandler }; ``` # Task Fix the following issue! TypeError: next is not a function   at ChildProcess.&lt;anonymous&gt; (file:///Users/ko/projects-new/Junior/src/execute/executeAndForwardOutput.js:27:7)   at ChildProcess.emit (node:events:537:28)   at maybeClose (node:internal/child_process:1091:16)   at Socket.&lt;anonymous&gt; (node:internal/child_process:449:11)   at Socket.emit (node:events:537:28)   at Pipe.&lt;anonymous&gt; (node:net:747:14) # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
133,important,0.1742,"write, start, code, example, plan, work, need, end, execute, main","['You are Junior, an AI system aiding developers. You are working with a part of a large program called the ""Working Set."" Ask for contents of subdirectories if needed. Some files are printed in the working set. Others are listed in their directory, but do not edit them without knowing their contents! # Working set package.json: ``` {   ""name"": ""@aijunior/dev"",   ""version"": ""0.1.3"",   ""description"": ""Your AI Contributor which codes itself"",   ""type"": ""module"",   ""main"": ""src/main.js"",   ""bin"": {     ""junior"": ""src/main.js"",     ""junior-web"": ""src/web.js"",     ""junior-init"": ""src/init.js""   },   ""scripts"": {     ""cli"": ""node src/main.js"",     ""start"": ""node src/web.js"",     ""build:css"": ""postcss ./src/frontend/styles.css -o ./dist/styles.css"",     ""update-logo"": ""node ./scripts/updateLogo.js"",     ""delete-branches"": ""node ./scripts/deleteBranchesCommand.js""   },   ""keywords"": [     ""cli"",     ""uppercase""   ],   ""author"": """",   ""license"": ""GPL"",   ""dependencies"": {     ""@types/js-yaml"": ""^4.0.5"",     ""autoprefixer"": ""^10.4.14"",     ""chatgpt"": ""^5.2.4"",     ""cors"": ""^2.8.5"",     ""docsify-cli"": ""^4.4.4"",     ""ejs"": ""^3.1.9"",     ""express"": ""^4.18.2"",     ""highlight.js"": ""^11.8.0"",     ""js-yaml"": ""^4.1.0"",     ""markdown-it"": ""^13.0.1"",     ""marked"": ""^5.1.0"",     ""postcss"": ""^8.4.26"",     ""postcss-nested"": ""^6.0.1"",     ""sharp"": ""^0.32.4"",     ""simple-git"": ""^3.19.1"",     ""solid-js"": ""^1.7.7"",     ""tailwindcss"": ""^3.3.3"",     ""vite"": ""^4.3.9"",     ""vite-plugin-solid"": ""^2.7.0"",     ""ws"": ""^8.13.0""   },   ""directories"": {     ""doc"": ""docs""   },   ""repository"": {     ""type"": ""git"",     ""url"": ""git+   },   ""bugs"": {     ""url"": ""   },   ""homepage"": "" } ``` src/git/deleteBranchesCommand.js: ``` import clearBranches from \'./clearBranches\'; const exceptions = process.argv.slice(2); async function run() {   try {     await clearBranches(exceptions);     console.log(\'Branches deleted successfully.\');   } catch (err) {     console.error(`An error occurred while deleting branches: ${err}`);     process.exit(1);   } } run(); ``` src/git/deleteBranches.js: err! # Task Move the following files to the specified target dirs! Find out the best target dir if it is not specified! You need to follow dependencies to maintain coherence. Before executing, write a concise plan! The plan should show:  - How do you avoid breaking other parts of the code.  - If you had to choose, your way of thinking. rename deleteBranchesCommand to clearBranchesCommand # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']"
